"","X","COUNTY","alpha","gamma"
"670",670,"Power County, Idaho",0.312025270328673,0.539898511470047
"671",671,"Blaine County, Idaho",0.381276275354056,0.71596086713532
"672",672,"Franklin County, Idaho",0.546852237060967,0.415583898022156
"673",673,"Adams County, Idaho",0.538749071376233,0.527404470573552
"674",674,"Fayette County, Illinois",0.663022419030923,0.490982725719764
"675",675,"Grundy County, Illinois",0.646677819206027,0.452036019902473
"676",676,"Richland County, Illinois",0.64579922956439,0.506793609993156
"677",677,"Jasper County, Illinois",0.618761777671041,0.455907958839189
"678",678,"Clay County, Illinois",0.570070918296336,0.477204794625874
"679",679,"Putnam County, Illinois",0.529189107452699,0.487927065390696
"680",680,"Carroll County, Illinois",0.555459054705339,0.544023757719664
"681",681,"LaSalle County, Illinois",0.65319573012682,0.494820282636125
"682",682,"Knox County, Illinois",0.618853019051784,0.562993495103071
"683",683,"Kane County, Illinois",0.580615622866897,0.542107211685807
"684",684,"Will County, Illinois",0.5530011816893,0.50327934444463
"685",685,"Gallatin County, Illinois",0.567191372917073,0.598627155315138
"686",686,"Morgan County, Illinois",0.632718589157439,0.526186123175538
"687",687,"DeKalb County, Illinois",0.748594809334475,0.478840504357545
"688",688,"Kankakee County, Illinois",0.63166965276801,0.492956900622257
"689",689,"Sangamon County, Illinois",0.643172596188818,0.562643035145179
"690",690,"Hancock County, Illinois",0.592322296965347,0.484665631200795
"691",691,"Johnson County, Illinois",0.812361165600209,0.426809271800466
"692",692,"Christian County, Illinois",0.64330279057188,0.500446266696038
"693",693,"Hamilton County, Illinois",0.676777902054832,0.552786099079592
"694",694,"McLean County, Illinois",0.722327726227619,0.521956703880857
"695",695,"Jackson County, Illinois",0.999454722040205,0.584501433159296
"696",696,"McHenry County, Illinois",0.508911580285208,0.524150263755233
"697",697,"Cass County, Illinois",0.556305416405702,0.489699515338422
"698",698,"Monroe County, Illinois",0.420373422080857,0.497527597837404
"699",699,"Ogle County, Illinois",0.66323646226924,0.463148536405743
"700",700,"Franklin County, Illinois",0.699622602563253,0.50408838034041
"701",701,"Wabash County, Illinois",0.598944389695331,0.555503407104813
"702",702,"Crawford County, Illinois",0.585099106942556,0.534172762047392
"703",703,"Lee County, Illinois",0.595908773681665,0.505427083499789
"704",704,"Coles County, Illinois",0.652940429722201,0.604260077293739
"705",705,"Champaign County, Illinois",0.84031815538645,0.576571174840236
"706",706,"Mason County, Illinois",0.6131156306928,0.546675499100953
"707",707,"Calhoun County, Illinois",0.683124845832003,0.438514688872457
"708",708,"Bond County, Illinois",0.759040838358445,0.483628997011921
"709",709,"Edwards County, Illinois",0.696412874946987,0.438460816893544
"710",710,"Woodford County, Illinois",0.49246812160813,0.538573096837267
"711",711,"Logan County, Illinois",0.711502743905374,0.481581163611612
"712",712,"Whiteside County, Illinois",0.513095761576331,0.530727935588898
"713",713,"White County, Illinois",0.589558033707905,0.577870951194122
"714",714,"Cook County, Illinois",0.623503366209941,0.680046381981304
"715",715,"Perry County, Illinois",0.792627049590934,0.437342323341801
"716",716,"Randolph County, Illinois",0.561244629251764,0.489996543657908
"717",717,"Iroquois County, Illinois",0.587727733745914,0.520136564123973
"718",718,"Kendall County, Illinois",0.515879763651771,0.409237352758655
"719",719,"Macon County, Illinois",0.646500734631133,0.585670347703165
"720",720,"Stark County, Illinois",0.592878399868315,0.544823551994846
"721",721,"St Clair County, Illinois",0.780551380546826,0.509649330612859
"722",722,"Greene County, Illinois",0.617639272841364,0.52285442193913
"723",723,"Jefferson County, Illinois",0.622736768843162,0.574847449072351
"724",724,"Alexander County, Illinois",0.861667109190618,0.489003560688892
"725",725,"Vermilion County, Illinois",0.656187537833599,0.512922894704136
"726",726,"Warren County, Illinois",0.598795053149964,0.511143227598809
"727",727,"Boone County, Illinois",0.561003909647229,0.516409077870874
"728",728,"Clark County, Illinois",0.566295042095835,0.486705516126551
"729",729,"Moultrie County, Illinois",0.45640276394878,0.551677279802133
"730",730,"McDonough County, Illinois",0.881541264737457,0.551377158286392
"731",731,"Williamson County, Illinois",0.646121900329069,0.52730868073127
"732",732,"Cumberland County, Illinois",0.612672461281171,0.468801212800587
"733",733,"Hardin County, Illinois",0.749514618286022,0.550997032799363
"734",734,"Menard County, Illinois",0.730798943859248,0.420054194327675
"735",735,"Adams County, Illinois",0.537959031994924,0.570212254250873
"736",736,"Washington County, Illinois",0.655559469372259,0.479142884276239
"737",737,"Massac County, Illinois",0.677876013111684,0.481773005012593
"738",738,"Montgomery County, Illinois",0.672490368766342,0.505718642512341
"739",739,"Pope County, Illinois",0.762439142780471,0.462160838061739
"740",740,"Pike County, Illinois",0.593268934377294,0.522582489539249
"741",741,"Rock Island County, Illinois",0.613991637145676,0.525780804399712
"742",742,"Pulaski County, Illinois",0.852949845841852,0.428809273730344
"743",743,"Mercer County, Illinois",0.497661167176015,0.512728121214511
"744",744,"Fulton County, Illinois",0.617711065765801,0.485242168932878
"745",745,"Marshall County, Illinois",0.525895833790072,0.499612679650427
"746",746,"Peoria County, Illinois",0.606815023929684,0.611977302575411
"747",747,"Wayne County, Illinois",0.475402763146819,0.502535019414764
"748",748,"Scott County, Illinois",0.641693469428289,0.49370789407971
"749",749,"Madison County, Illinois",0.650972788270395,0.513454125217647
"750",750,"Winnebago County, Illinois",0.663150380470068,0.530079458572915
"751",751,"Jo Daviess County, Illinois",0.508511701685359,0.564655301515657
"752",752,"Henry County, Illinois",0.518705205372433,0.55781187086639
"753",753,"Stephenson County, Illinois",0.598644651667545,0.53891918454203
"754",754,"Ford County, Illinois",0.517909031774667,0.538002701326944
"755",755,"DuPage County, Illinois",0.520843150450615,0.619653687080105
"756",756,"Lake County, Illinois",0.507152086346175,0.704774032328547
"757",757,"Marion County, Illinois",0.654500255807634,0.510652069456882
"758",758,"Piatt County, Illinois",0.483901957521098,0.502085713267143
"759",759,"Jersey County, Illinois",0.593346785286887,0.448026760521028
"760",760,"Livingston County, Illinois",0.603439734765062,0.49451430721973
"761",761,"Bureau County, Illinois",0.59089355151871,0.516344284561346
"762",762,"Saline County, Illinois",0.726969807669267,0.557896988756635
"763",763,"Union County, Illinois",0.748003612511632,0.458122528901916
"764",764,"Effingham County, Illinois",0.444775750340466,0.624945762482043
"765",765,"Douglas County, Illinois",0.545452724624572,0.475605137492467
"766",766,"Schuyler County, Illinois",0.58414191793392,0.479456518333511
"767",767,"Macoupin County, Illinois",0.633185989199513,0.464981399560226
"768",768,"Tazewell County, Illinois",0.529533324087351,0.522682964755423
"769",769,"Henderson County, Illinois",0.497293128774309,0.51896607862391
"770",770,"De Witt County, Illinois",0.565401721768611,0.520218158278851
"771",771,"Clinton County, Illinois",0.619963595130309,0.459193917837192
"772",772,"Edgar County, Illinois",0.706560177224087,0.537652269252636
"773",773,"Shelby County, Illinois",0.596173199821778,0.475716759159852
"774",774,"Brown County, Illinois",0.66891493457884,0.47297985533751
"775",775,"Hancock County, Indiana",0.505608291477405,0.485359535844447
"776",776,"Howard County, Indiana",0.745688510152529,0.461515531606256
"777",777,"Johnson County, Indiana",0.525308250516059,0.512938311909623
"778",778,"LaGrange County, Indiana",0.510791947645618,0.457475557132713
"779",779,"St Joseph County, Indiana",0.587245933300735,0.585306081278704
"780",780,"Jasper County, Indiana",0.371788353184043,0.445254840664065
"781",781,"Grant County, Indiana",0.60702499307953,0.504404407478758
"782",782,"Hamilton County, Indiana",0.456991585045143,0.601541452367179
"783",783,"Fountain County, Indiana",0.579576212794464,0.469711608742767
"784",784,"Benton County, Indiana",0.527944637544243,0.52034640697226
"785",785,"Jackson County, Indiana",0.596074059555006,0.465689998538706
"786",786,"Steuben County, Indiana",0.450725144598498,0.552290056042002
"787",787,"LaPorte County, Indiana",0.610475701066896,0.507995785824628
"788",788,"Ohio County, Indiana",0.683989141019986,0.400073807838736
"789",789,"Warren County, Indiana",0.375915982150327,0.54852551678157
"790",790,"Owen County, Indiana",0.611116523832771,0.470399298506682
"791",791,"Cass County, Indiana",0.505244262353181,0.484697767847608
"792",792,"Floyd County, Indiana",0.542979850031647,0.603079023042604
"793",793,"Franklin County, Indiana",0.498754497885662,0.497928590333273
"794",794,"Greene County, Indiana",0.692774192990869,0.425406875703719
"795",795,"Jennings County, Indiana",0.609958565043696,0.443759246571476
"796",796,"Clay County, Indiana",0.695770439197545,0.431864361454477
"797",797,"Crawford County, Indiana",0.773593722718707,0.385734966024005
"798",798,"Gibson County, Indiana",0.560807114579792,0.463141167569289
"799",799,"Tipton County, Indiana",0.430572138467852,0.539076678808393
"800",800,"Posey County, Indiana",0.606879244251164,0.479571994452498
"801",801,"Randolph County, Indiana",0.63711692772997,0.48011708763874
"802",802,"Dearborn County, Indiana",0.586426785785739,0.44059153473532
"803",803,"Marshall County, Indiana",0.515276598057544,0.536666326424584
"804",804,"Shelby County, Indiana",0.590159871514932,0.454670797970631
"805",805,"Delaware County, Indiana",0.670535654665372,0.559579462250034
"806",806,"White County, Indiana",0.433213181382923,0.538739005055333
"807",807,"Decatur County, Indiana",0.565882864170778,0.456118570112994
"808",808,"Huntington County, Indiana",0.539342129248194,0.46547298660132
"809",809,"Tippecanoe County, Indiana",0.705196273975072,0.564420590227834
"810",810,"Allen County, Indiana",0.509685163718107,0.594981952969028
"811",811,"Perry County, Indiana",0.64466437052543,0.448169597558732
"812",812,"Boone County, Indiana",0.519971026489198,0.635426868108329
"813",813,"Wabash County, Indiana",0.446531127480608,0.558821916289744
"814",814,"Kosciusko County, Indiana",0.500875707929788,0.543389124766384
"815",815,"Washington County, Indiana",0.596022381192221,0.49624102967413
"816",816,"Hendricks County, Indiana",0.521445652347458,0.44629936508398
"817",817,"Jefferson County, Indiana",0.497015461122644,0.539969007965347
"818",818,"Warrick County, Indiana",0.447910588868102,0.583050097092515
"819",819,"Bartholomew County, Indiana",0.540840659324015,0.543555276044036
"820",820,"Starke County, Indiana",0.558473672735207,0.472014959423723
"821",821,"Switzerland County, Indiana",0.5636548644464,0.443253647981954
"822",822,"Pulaski County, Indiana",0.54125583807183,0.572380561773146
"823",823,"Rush County, Indiana",0.669015643489423,0.458017085333786
"824",824,"Monroe County, Indiana",0.83778098129611,0.586056746240017
"825",825,"Lawrence County, Indiana",0.625031563036458,0.465022035314049
"826",826,"Ripley County, Indiana",0.504034474452224,0.493738618412383
"827",827,"Fayette County, Indiana",0.685758087750229,0.487670017306611
"828",828,"Dubois County, Indiana",0.333188141028714,0.640883066778007
"829",829,"Harrison County, Indiana",0.646862094896398,0.438698420425778
"830",830,"DeKalb County, Indiana",0.513537448443176,0.49107376653133
"831",831,"Spencer County, Indiana",0.56319488469961,0.426034377946982
"832",832,"Vermillion County, Indiana",0.640935619438381,0.44626438733687
"833",833,"Whitley County, Indiana",0.410409545040466,0.505336621084418
"834",834,"Clark County, Indiana",0.637412824291097,0.435332932587404
"835",835,"Martin County, Indiana",0.750218378774425,0.402889528820592
"836",836,"Elkhart County, Indiana",0.449924634044583,0.586858314109223
"837",837,"Brown County, Indiana",0.672249365632545,0.474759217365723
"838",838,"Parke County, Indiana",0.526031715120798,0.521574052308626
"839",839,"Wayne County, Indiana",0.637803664196664,0.560557007603138
"840",840,"Sullivan County, Indiana",0.738969722762258,0.449385762988738
"841",841,"Montgomery County, Indiana",0.563914979187932,0.454374166621586
"842",842,"Miami County, Indiana",0.614014397842841,0.445126094650983
"843",843,"Pike County, Indiana",0.610030064198783,0.414599185634813
"844",844,"Knox County, Indiana",0.619658427417484,0.517730123515283
"845",845,"Daviess County, Indiana",0.517164510618535,0.536645326314471
"846",846,"Carroll County, Indiana",0.491975953088458,0.488700403420806
"847",847,"Marion County, Indiana",0.566268979263102,0.591943115534016
"848",848,"Clinton County, Indiana",0.628075922843666,0.429413858382046
"849",849,"Orange County, Indiana",0.624236110678385,0.500760378637507
"850",850,"Madison County, Indiana",0.632657295946814,0.491329791381801
"851",851,"Adams County, Indiana",0.513256313578221,0.544374028061895
"852",852,"Putnam County, Indiana",0.559892748323391,0.428773481430351
"853",853,"Blackford County, Indiana",0.598135515368566,0.465170255288182
"854",854,"Jay County, Indiana",0.520029970818172,0.510341283231454
"855",855,"Vanderburgh County, Indiana",0.569524717848691,0.596765384599508
"856",856,"Henry County, Indiana",0.592763886795576,0.47743924260147
"857",857,"Morgan County, Indiana",0.597719270878973,0.435538826017845
"858",858,"Newton County, Indiana",0.557937275516569,0.455866649598641
"859",859,"Porter County, Indiana",0.588800520646861,0.51145961072348
"860",860,"Lake County, Indiana",0.701628017398496,0.488443981455951
"861",861,"Union County, Indiana",0.569057154668087,0.449799862650269
"862",862,"Fulton County, Indiana",0.534002362787252,0.530250475372656
"863",863,"Noble County, Indiana",0.571377196870021,0.46985564509414
"864",864,"Scott County, Indiana",0.572395351289071,0.442569025587308
"865",865,"Vigo County, Indiana",0.663527969643218,0.560422643565632
"866",866,"Wells County, Indiana",0.46851193110601,0.510537994321929
"867",867,"Cheyenne County, Kansas",0.532157986245102,0.546567981032926
"868",868,"Lyon County, Kansas",0.698826259673277,0.480559661499825
"869",869,"Chautauqua County, Kansas",0.578104223499533,0.536210147875026
"870",870,"Geary County, Kansas",0.614677125859506,0.34823889213525
"871",871,"Sheridan County, Kansas",0.389822333554856,0.578550736497036
"872",872,"Kearny County, Kansas",0.522986963115806,0.508594856164222
"873",873,"Franklin County, Kansas",0.60992737712525,0.428032976063834
"874",874,"Montgomery County, Kansas",0.679221659942198,0.496541349718049
"875",875,"Butler County, Kansas",0.509459145915489,0.537153641765291
"876",876,"Johnson County, Kansas",0.467135050026132,0.609117842638224
"877",877,"Woodson County, Kansas",0.519752250477726,0.595285620673971
"878",878,"Saline County, Kansas",0.415491289834098,0.57336368017916
"879",879,"Cowley County, Kansas",0.692912973962542,0.460865700408098
"880",880,"Haskell County, Kansas",0.437926220138233,0.546266848675116
"881",881,"Greenwood County, Kansas",0.499736389488856,0.538786225263702
"882",882,"Sedgwick County, Kansas",0.503688202813596,0.622118058763522
"883",883,"Morton County, Kansas",0.517029458548344,0.423817252738968
"884",884,"Stevens County, Kansas",0.647705934441947,0.537947332987318
"885",885,"Ellsworth County, Kansas",0.569142918110653,0.484726899898331
"886",886,"Marshall County, Kansas",0.567186411809774,0.534870599888557
"887",887,"Coffey County, Kansas",0.681318352413627,0.439108268000832
"888",888,"Lane County, Kansas",0.518010057904401,0.51150588678571
"889",889,"Barton County, Kansas",0.449795162244337,0.633283293466477
"890",890,"Pawnee County, Kansas",0.553485157666045,0.494155608028251
"891",891,"Gove County, Kansas",0.468892470035154,0.552524369751421
"892",892,"Norton County, Kansas",0.405667924237246,0.526581080867596
"893",893,"Rooks County, Kansas",0.549357949360027,0.527772975638229
"894",894,"Ness County, Kansas",0.542122155058602,0.553218887462887
"895",895,"Russell County, Kansas",0.46050133108569,0.594003462674683
"896",896,"Bourbon County, Kansas",0.786694706018335,0.472698785135952
"897",897,"Jefferson County, Kansas",0.548742619068126,0.385662814830499
"898",898,"Nemaha County, Kansas",0.473634666775519,0.580896409273037
"899",899,"Chase County, Kansas",0.592374383515015,0.529983017973035
"900",900,"Seward County, Kansas",0.584508809437218,0.446486834668712
"901",901,"Cherokee County, Kansas",0.591910393541172,0.493934330307837
"902",902,"McPherson County, Kansas",0.425310991170717,0.520164926986946
"903",903,"Neosho County, Kansas",0.643508327127937,0.51788826922605
"904",904,"Edwards County, Kansas",0.535006333001015,0.532350635990754
"905",905,"Mitchell County, Kansas",0.585686713713252,0.546549518836941
"906",906,"Riley County, Kansas",0.751251194255584,0.541427567548748
"907",907,"Shawnee County, Kansas",0.627769411563056,0.505113933962183
"908",908,"Rush County, Kansas",0.673925812123848,0.445580280762685
"909",909,"Comanche County, Kansas",0.530396019984878,0.556537100721146
"910",910,"Leavenworth County, Kansas",0.751523468995401,0.368898335811579
"911",911,"Miami County, Kansas",0.602639591218896,0.503899078242314
"912",912,"Sherman County, Kansas",0.438981474989996,0.543364221608952
"913",913,"Sumner County, Kansas",0.655635783807077,0.442746710563007
"914",914,"Logan County, Kansas",0.616599737167115,0.481125348490624
"915",915,"Atchison County, Kansas",0.668946206179406,0.463314543151851
"916",916,"Meade County, Kansas",0.363998798991933,0.607286802028984
"917",917,"Linn County, Kansas",0.708658925504016,0.468225809350001
"918",918,"Ottawa County, Kansas",0.60507590266214,0.406838070082252
"919",919,"Kingman County, Kansas",0.430284369441202,0.542645367381942
"920",920,"Jewell County, Kansas",0.603891219392327,0.501390665158939
"921",921,"Phillips County, Kansas",0.531348609097209,0.491410170847221
"922",922,"Reno County, Kansas",0.519496689299979,0.528458019127618
"923",923,"Pottawatomie County, Kansas",0.589903418362879,0.445068490021696
"924",924,"Wilson County, Kansas",0.523020051694443,0.528316093293327
"925",925,"Cloud County, Kansas",0.636637543922059,0.451954228797931
"926",926,"Grant County, Kansas",0.475242871931336,0.486457414978374
"927",927,"Doniphan County, Kansas",0.54415554161685,0.483882927802286
"928",928,"Crawford County, Kansas",0.563169323041632,0.630984624365111
"929",929,"Wyandotte County, Kansas",0.792522979348495,0.403346987955422
"930",930,"Marion County, Kansas",0.603237792705352,0.43209053564646
"931",931,"Harvey County, Kansas",0.639161107560127,0.445575922274585
"932",932,"Douglas County, Kansas",0.734188970370789,0.540857713293943
"933",933,"Ford County, Kansas",0.564975149683535,0.463847203430109
"934",934,"Gray County, Kansas",0.37563744412405,0.522553302384778
"935",935,"Harper County, Kansas",0.498210942843144,0.647021146025109
"936",936,"Elk County, Kansas",0.527716372254423,0.564122856167934
"937",937,"Brown County, Kansas",0.571735470616515,0.526655880528522
"938",938,"Dickinson County, Kansas",0.675251206279473,0.419205711989156
"939",939,"Clark County, Kansas",0.632003134828489,0.53240726191459
"940",940,"Rawlins County, Kansas",0.463674496898802,0.581500840444508
"941",941,"Washington County, Kansas",0.542917916493702,0.534555959691736
"942",942,"Lincoln County, Kansas",0.56995398454384,0.432172093898856
"943",943,"Hodgeman County, Kansas",0.484265059609233,0.476481241858608
"944",944,"Allen County, Kansas",0.612064338776866,0.551368236758481
"945",945,"Pratt County, Kansas",0.647239727109793,0.5361877901154
"946",946,"Decatur County, Kansas",0.605770774625549,0.534538454815217
"947",947,"Smith County, Kansas",0.746472501241883,0.483197139455959
"948",948,"Anderson County, Kansas",0.642858610794312,0.462439107011792
"949",949,"Barber County, Kansas",0.488341397555031,0.609481675903773
"950",950,"Jackson County, Kansas",0.606616953327434,0.408272787506379
"951",951,"Republic County, Kansas",0.605977701400584,0.505174296800647
"952",952,"Osborne County, Kansas",0.600235185315766,0.529753859124186
"953",953,"Ellis County, Kansas",0.607357837546189,0.573756582400636
"954",954,"Scott County, Kansas",0.459665233020225,0.558709591150065
"955",955,"Finney County, Kansas",0.404470721573006,0.595367899994299
"956",956,"Wichita County, Kansas",0.587981864835014,0.465633873521301
"957",957,"Rice County, Kansas",0.367497833268169,0.61559395251966
"958",958,"Kiowa County, Kansas",0.703153120304249,0.505002210341023
"959",959,"Labette County, Kansas",0.611450681468691,0.523188884153267
"960",960,"Trego County, Kansas",0.472585984803207,0.456574558192458
"961",961,"Wabaunsee County, Kansas",0.558806666213571,0.388293671805318
"962",962,"Osage County, Kansas",0.702886995492122,0.384921659086154
"963",963,"Hamilton County, Kansas",0.56353885140977,0.509587043746475
"964",964,"Graham County, Kansas",0.668216075805576,0.521645627690139
"965",965,"Thomas County, Kansas",0.727908002056571,0.533585688368865
"966",966,"Morris County, Kansas",0.568760076589544,0.439891136625379
"967",967,"Stanton County, Kansas",0.40736913931305,0.59295232472657
"968",968,"Clay County, Kansas",0.566553399470229,0.496557289770742
"969",969,"Stafford County, Kansas",0.511164261897383,0.571328764997662
"970",970,"Fleming County, Kentucky",0.876357384956608,0.447929206875731
"971",971,"Henry County, Kentucky",0.754658194154659,0.441138671136651
"972",972,"Scott County, Kentucky",0.656354369088889,0.438284369757531
"973",973,"Adair County, Kentucky",0.816129836432842,0.517714654706577
"974",974,"Wolfe County, Kentucky",1.13164800911095,0.501308110684777
"975",975,"Perry County, Kentucky",0.772123845629751,0.572247706886751
"976",976,"Cumberland County, Kentucky",0.687948803337555,0.525700661364475
"977",977,"Logan County, Kentucky",0.677723198010086,0.515683247162405
"978",978,"Calloway County, Kentucky",0.894656975666655,0.531558125317926
"979",979,"Hart County, Kentucky",0.75562851261728,0.473337478855392
"980",980,"Hickman County, Kentucky",0.455715889832928,0.486881139927305
"981",981,"Menifee County, Kentucky",0.902702057719388,0.432374120102599
"982",982,"Jessamine County, Kentucky",0.638222076411153,0.618788563933815
"983",983,"Martin County, Kentucky",0.992814905377463,0.518982657670736
"984",984,"McCracken County, Kentucky",0.631751689503068,0.60763404069539
"985",985,"Christian County, Kentucky",0.573529633129594,0.555930393048405
"986",986,"Spencer County, Kentucky",0.626278352145419,0.377807956067391
"987",987,"Campbell County, Kentucky",0.610339617950414,0.564869170985305
"988",988,"Crittenden County, Kentucky",0.911603348595167,0.451056784743102
"989",989,"Garrard County, Kentucky",0.718526021007756,0.456400777619236
"990",990,"Warren County, Kentucky",0.636412645966629,0.572877651920533
"991",991,"Breckinridge County, Kentucky",0.667225429655697,0.475543778295239
"992",992,"Lincoln County, Kentucky",0.780329925147398,0.495446238962774
"993",993,"Todd County, Kentucky",0.563985329779861,0.556259419879084
"994",994,"Anderson County, Kentucky",0.611152133728082,0.379316403007428
"995",995,"Allen County, Kentucky",0.731066230439344,0.50082788100901
"996",996,"Fayette County, Kentucky",0.707982059276229,0.601949124651865
"997",997,"Wayne County, Kentucky",0.824173890609711,0.515185919002212
"998",998,"Caldwell County, Kentucky",0.736539168842068,0.445321746562705
"999",999,"Jackson County, Kentucky",0.881519446054479,0.475789316489794
"1000",1000,"Lawrence County, Kentucky",0.851899315802925,0.484135539181412
"1001",1001,"Estill County, Kentucky",0.797477022328485,0.455910168670063
"1002",1002,"Washington County, Kentucky",0.70028077592237,0.451986388108041
"1003",1003,"Whitley County, Kentucky",0.70168438484654,0.57399574521952
"1004",1004,"Marshall County, Kentucky",0.608886481521045,0.490229319314523
"1005",1005,"Letcher County, Kentucky",0.866029397632441,0.539983247009331
"1006",1006,"Bell County, Kentucky",0.91416086084936,0.536487708291071
"1007",1007,"Hancock County, Kentucky",0.727414333393259,0.398794312825968
"1008",1008,"McCreary County, Kentucky",0.941294779722776,0.509288463887819
"1009",1009,"Shelby County, Kentucky",0.603115279273369,0.524345249667137
"1010",1010,"Henderson County, Kentucky",0.675285880239267,0.534239462521624
"1011",1011,"Carroll County, Kentucky",0.679194347758043,0.474340346437793
"1012",1012,"Barren County, Kentucky",0.665351864536444,0.557348966551679
"1013",1013,"Nicholas County, Kentucky",0.877947630247964,0.439701583903488
"1014",1014,"Trigg County, Kentucky",0.701280875988318,0.479891051818437
"1015",1015,"Taylor County, Kentucky",0.674039482902696,0.533636645512163
"1016",1016,"Russell County, Kentucky",0.724834030962696,0.563577026600434
"1017",1017,"Breathitt County, Kentucky",0.823521115687425,0.524282172972014
"1018",1018,"Green County, Kentucky",0.828892816007282,0.460311902597386
"1019",1019,"Leslie County, Kentucky",1.11851988894799,0.447159567551227
"1020",1020,"Clinton County, Kentucky",0.762247045784622,0.497225033437784
"1021",1021,"Robertson County, Kentucky",0.824391718494581,0.382376580094522
"1022",1022,"Hardin County, Kentucky",0.647145281344859,0.471438363264029
"1023",1023,"Bracken County, Kentucky",0.708753618202402,0.482489311359413
"1024",1024,"Ballard County, Kentucky",0.644419019382541,0.510968456360841
"1025",1025,"Jefferson County, Kentucky",0.656823405329941,0.59587492578806
"1026",1026,"Nelson County, Kentucky",0.495124979543082,0.543198622108657
"1027",1027,"Clark County, Kentucky",0.664764972113465,0.49366400646433
"1028",1028,"Bourbon County, Kentucky",0.645134235148589,0.546786534034005
"1029",1029,"Harlan County, Kentucky",0.851389991835213,0.516307135289244
"1030",1030,"Boone County, Kentucky",0.573041259713639,0.472502377773105
"1031",1031,"Mason County, Kentucky",0.745565377678088,0.53775868556602
"1032",1032,"Boyd County, Kentucky",0.7296593775086,0.556020934891357
"1033",1033,"Ohio County, Kentucky",0.710721279599134,0.467240232982371
"1034",1034,"Monroe County, Kentucky",0.784340953896054,0.522087758464951
"1035",1035,"Hopkins County, Kentucky",0.642542495491579,0.540728196977791
"1036",1036,"Owsley County, Kentucky",1.23506818964295,0.491308869418103
"1037",1037,"Greenup County, Kentucky",0.681785993723812,0.528864926952512
"1038",1038,"Union County, Kentucky",0.70138924220325,0.560097848362674
"1039",1039,"Clay County, Kentucky",0.952813299531355,0.515155670448992
"1040",1040,"Elliott County, Kentucky",0.996014026992663,0.467350414221557
"1041",1041,"Carlisle County, Kentucky",0.513434174320272,0.567295259166479
"1042",1042,"Harrison County, Kentucky",0.914676752780617,0.436567987436448
"1043",1043,"Franklin County, Kentucky",0.646454404842294,0.467441188634502
"1044",1044,"Bullitt County, Kentucky",0.614495927548995,0.365883969025656
"1045",1045,"Gallatin County, Kentucky",0.7614928807976,0.383503385925244
"1046",1046,"Madison County, Kentucky",0.791819531217997,0.494919238495098
"1047",1047,"Laurel County, Kentucky",0.675237167875784,0.534519108181806
"1048",1048,"Owen County, Kentucky",0.779868147022772,0.446572478582597
"1049",1049,"Lyon County, Kentucky",0.67982047287082,0.499669374185299
"1050",1050,"Fulton County, Kentucky",0.928889971226026,0.553037899267451
"1051",1051,"Meade County, Kentucky",0.687405192812351,0.437621020328745
"1052",1052,"Kenton County, Kentucky",0.544995692917277,0.608199825142352
"1053",1053,"Oldham County, Kentucky",0.515883349119374,0.551669688698488
"1054",1054,"Edmonson County, Kentucky",0.77606203832022,0.444612639526174
"1055",1055,"Magoffin County, Kentucky",0.909789519663057,0.50484886155762
"1056",1056,"Webster County, Kentucky",0.61324552834629,0.513890432239453
"1057",1057,"Pulaski County, Kentucky",0.797204403712994,0.571072408465985
"1058",1058,"Casey County, Kentucky",0.752654203277498,0.519139420118414
"1059",1059,"Trimble County, Kentucky",0.764422527331412,0.393454126197398
"1060",1060,"Muhlenberg County, Kentucky",0.736774690158926,0.486920887940229
"1061",1061,"Butler County, Kentucky",0.873058120452759,0.431426550600833
"1062",1062,"Grant County, Kentucky",0.715606933458542,0.429950325423557
"1063",1063,"Graves County, Kentucky",0.72767878102388,0.510622232352348
"1064",1064,"Marion County, Kentucky",0.733356152652016,0.487496214440663
"1065",1065,"Lee County, Kentucky",1.03586788275441,0.563602768144864
"1066",1066,"Montgomery County, Kentucky",0.797734070086068,0.500938488058511
"1067",1067,"McLean County, Kentucky",0.660308124610124,0.472655043174063
"1068",1068,"Lewis County, Kentucky",0.957271272171099,0.44979108293975
"1069",1069,"Morgan County, Kentucky",0.796006134435479,0.519525291579522
"1070",1070,"Powell County, Kentucky",1.07031493792102,0.430689599934906
"1071",1071,"Bath County, Kentucky",0.925454151414918,0.423888301909925
"1072",1072,"Livingston County, Kentucky",0.724292918391017,0.452543076743143
"1073",1073,"Woodford County, Kentucky",0.559416169537634,0.574827996574622
"1074",1074,"Floyd County, Kentucky",0.869021325312239,0.553667582015901
"1075",1075,"Rowan County, Kentucky",0.825377932597518,0.520095146421216
"1076",1076,"Larue County, Kentucky",0.655616545265357,0.453009268014689
"1077",1077,"Rockcastle County, Kentucky",0.922125564515572,0.438076065853643
"1078",1078,"Grayson County, Kentucky",0.683778465853526,0.519900003830627
"1079",1079,"Pike County, Kentucky",0.770156429081892,0.587030244108418
"1080",1080,"Simpson County, Kentucky",0.714468706046778,0.462995664293297
"1081",1081,"Boyle County, Kentucky",0.659373161597288,0.54952047922653
"1082",1082,"Daviess County, Kentucky",0.636316303702597,0.537221973936388
"1083",1083,"Knott County, Kentucky",0.878040108917481,0.505826419783753
"1084",1084,"Carter County, Kentucky",0.667595772867581,0.47649017137362
"1085",1085,"Knox County, Kentucky",0.789691498285859,0.535992612229877
